Тип селекции: ранговая, экспоненциальная. Вес: 0.95	Тип селекции: турнирная. Размер турнира: 2	Тип селекции: турнирная. Размер турнира: 4	Тип селекции: ранговая, линейная	Тип селекции: ранговая, экспоненциальная. Вес: 0.8	Тип селекции: пропорциональная	Тип селекции: турнирная. Размер турнира: 8	Тип селекции: ранговая, экспоненциальная. Вес: 0.5
10		0.128	0.12	0.12	0.12	0.128	0.12	0.132	0.132
20		0.123	0.11499999999999999	0.119	0.11499999999999999	0.131	0.11499999999999999	0.135	0.14700000000000002
30		0.118	0.10999999999999999	0.11399999999999999	0.10999999999999999	0.15000000000000002	0.10999999999999999	0.134	0.15400000000000003
40		0.11699999999999999	0.10499999999999998	0.10899999999999999	0.10499999999999998	0.15700000000000003	0.10499999999999998	0.133	0.16900000000000004
50		0.11199999999999999	0.09999999999999998	0.10799999999999998	0.09999999999999998	0.16800000000000004	0.09999999999999998	0.136	0.17600000000000005
60		0.11499999999999999	0.09499999999999997	0.11099999999999999	0.09899999999999998	0.16700000000000004	0.09499999999999997	0.131	0.18700000000000006
70		0.11399999999999999	0.08999999999999997	0.10999999999999999	0.09399999999999997	0.17800000000000005	0.08999999999999997	0.13	0.19400000000000006
80		0.11299999999999999	0.08499999999999996	0.10499999999999998	0.08899999999999997	0.17700000000000005	0.08499999999999996	0.14100000000000001	0.20500000000000007
90		0.10799999999999998	0.08399999999999996	0.10399999999999998	0.08799999999999997	0.19200000000000006	0.07999999999999996	0.14	0.20400000000000007
100		0.11499999999999999	0.07899999999999996	0.09899999999999998	0.08699999999999997	0.19900000000000007	0.07499999999999996	0.139	0.20700000000000007
110		0.122	0.07799999999999996	0.09399999999999997	0.08199999999999996	0.20200000000000007	0.06999999999999995	0.134	0.21800000000000008
120		0.121	0.07299999999999995	0.08899999999999997	0.07699999999999996	0.20500000000000007	0.06499999999999995	0.137	0.2330000000000001
130		0.124	0.06799999999999995	0.08399999999999996	0.07199999999999995	0.21600000000000008	0.05999999999999994	0.14	0.2360000000000001
140		0.123	0.06699999999999995	0.08299999999999996	0.07499999999999996	0.2270000000000001	0.05499999999999994	0.139	0.2310000000000001
150		0.126	0.06599999999999995	0.08599999999999997	0.07399999999999995	0.2260000000000001	0.04999999999999993	0.14200000000000002	0.2300000000000001
160		0.121	0.06899999999999995	0.08499999999999996	0.07299999999999995	0.2290000000000001	0.052999999999999936	0.14100000000000001	0.2290000000000001
170		0.12	0.06799999999999995	0.08399999999999996	0.06799999999999995	0.2240000000000001	0.04799999999999993	0.14400000000000002	0.2440000000000001
180		0.11499999999999999	0.06699999999999995	0.08699999999999997	0.06299999999999994	0.2270000000000001	0.04299999999999993	0.15100000000000002	0.2470000000000001
190		0.11399999999999999	0.061999999999999944	0.08599999999999997	0.061999999999999944	0.2260000000000001	0.03799999999999992	0.15800000000000003	0.2540000000000001
200		0.11299999999999999	0.05699999999999994	0.09299999999999997	0.05699999999999994	0.2250000000000001	0.03299999999999992	0.16500000000000004	0.2570000000000001
210		0.11199999999999999	0.05599999999999994	0.09199999999999997	0.05999999999999994	0.2320000000000001	0.027999999999999914	0.16400000000000003	0.2560000000000001
220		0.11099999999999999	0.05499999999999994	0.09099999999999997	0.05899999999999994	0.2390000000000001	0.02699999999999991	0.16300000000000003	0.2550000000000001
230		0.10999999999999999	0.05399999999999994	0.08999999999999997	0.05799999999999994	0.2500000000000001	0.021999999999999905	0.16600000000000004	0.2500000000000001
240		0.11299999999999999	0.04899999999999993	0.09299999999999997	0.052999999999999936	0.2450000000000001	0.0209999999999999	0.16500000000000004	0.2610000000000001
250		0.11499999999999999	0.04399999999999993	0.09499999999999997	0.051999999999999935	0.2440000000000001	0.023	0.16700000000000004	0.26
260		0.1175	0.038999999999999924	0.10149999999999998	0.04699999999999993	0.2505000000000001	0.02	0.16200000000000003	0.2625
270		0.1195	0.03399999999999992	0.09649999999999997	0.041999999999999926	0.2560000000000001	0.02	0.16400000000000003	0.268
280		0.11449999999999999	0.040999999999999925	0.09549999999999997	0.040999999999999925	0.2545000000000001	0.02	0.16300000000000003	0.2705
290		0.10949999999999999	0.039499999999999924	0.09749999999999998	0.04299999999999993	0.2495000000000001	0.02	0.16850000000000004	0.2725
300		0.10449999999999998	0.041499999999999926	0.09599999999999997	0.041499999999999926	0.2515000000000001	0.02	0.16700000000000004	0.278
310		0.10999999999999999	0.039999999999999925	0.09449999999999997	0.03649999999999992	0.2465000000000001	0.02	0.17250000000000004	0.28
320		0.10849999999999999	0.03849999999999992	0.09299999999999997	0.038999999999999924	0.2455000000000001	0.0215	0.17550000000000004	0.2785
330		0.10699999999999998	0.03349999999999992	0.09499999999999997	0.04499999999999992	0.2475000000000001	0.02	0.17850000000000005	0.2735
340		0.10549999999999998	0.03199999999999992	0.09349999999999997	0.03999999999999992	0.2460000000000001	0.02	0.17700000000000005	0.28600000000000003
350		0.10399999999999998	0.030499999999999913	0.09899999999999998	0.03499999999999991	0.2480000000000001	0.02	0.17900000000000005	0.28450000000000003
360		0.10249999999999998	0.025499999999999908	0.10099999999999998	0.03349999999999991	0.2535000000000001	0.02	0.17400000000000004	0.29000000000000004
370		0.10799999999999998	0.020499999999999904	0.10299999999999998	0.028499999999999907	0.2520000000000001	0.02	0.17600000000000005	0.29200000000000004
380		0.10649999999999998	0.02	0.10149999999999998	0.026999999999999903	0.2535000000000001	0.02	0.17799999999999994	0.29350000000000004
390		0.10449999999999998	0.0225	0.09949999999999998	0.024999999999999897	0.2485000000000001	0.02	0.17899999999999994	0.30100000000000005
400		0.10999999999999999	0.02	0.09799999999999998	0.02	0.2435000000000001	0.020999999999999998	0.18449999999999994	0.30299999999999994
410		0.10799999999999998	0.02	0.09549999999999997	0.02	0.2465000000000001	0.0215	0.18249999999999994	0.30599999999999994
420		0.10949999999999999	0.02	0.09349999999999997	0.02	0.2480000000000001	0.02	0.18449999999999994	0.30449999999999994
430		0.10749999999999998	0.02	0.09499999999999997	0.020999999999999994	0.2520000000000001	0.0225	0.17949999999999994	0.30249999999999994
440		0.10249999999999998	0.02	0.09299999999999997	0.023	0.2575000000000001	0.0215	0.17799999999999994	0.30449999999999994
450		0.09749999999999998	0.02	0.09749999999999998	0.023999999999999994	0.2590000000000001	0.02	0.17899999999999994	0.30299999999999994
460		0.10249999999999998	0.020499999999999997	0.09249999999999997	0.02199999999999999	0.2570000000000001	0.02	0.18749999999999994	0.29799999999999993
470		0.10049999999999998	0.023999999999999983	0.08749999999999997	0.020999999999999998	0.2615000000000001	0.023	0.18249999999999994	0.29999999999999993
480		0.10299999999999998	0.02299999999999998	0.08249999999999996	0.020499999999999997	0.2645000000000001	0.021999999999999992	0.17749999999999994	0.30699999999999994
490		0.10149999999999998	0.032999999999999974	0.08099999999999996	0.022999999999999996	0.2630000000000001	0.02	0.17249999999999993	0.30599999999999994
500		0.09999999999999998	0.033999999999999975	0.07949999999999996	0.02	0.2650000000000001	0.02	0.17699999999999994	0.30449999999999994
