Тип селекции: ранговая, экспоненциальная. Вес: 0.95	Тип селекции: турнирная. Размер турнира: 2	Тип селекции: турнирная. Размер турнира: 4	Тип селекции: ранговая, линейная	Тип селекции: ранговая, экспоненциальная. Вес: 0.8	Тип селекции: пропорциональная	Тип селекции: турнирная. Размер турнира: 8	Тип селекции: ранговая, экспоненциальная. Вес: 0.5
10		0.12426470588235292	0.12426470588235292	0.12485294117647064	0.12426470588235292	0.1254411764705883	0.12426470588235292	0.1254411764705883	0.1272058823529412
20		0.12411764705882349	0.12352941176470583	0.12411764705882355	0.12352941176470583	0.12588235294117664	0.12352941176470583	0.1247058823529413	0.13058823529411773
30		0.1233823529411764	0.12279411764705875	0.12338235294117647	0.12279411764705875	0.1269117647058826	0.12279411764705875	0.12514705882352956	0.13279411764705898
40		0.12264705882352932	0.12205882352941166	0.12323529411764704	0.12205882352941166	0.1267647058823533	0.12205882352941166	0.12558823529411786	0.13558823529411787
50		0.12249999999999989	0.12132352941176458	0.12249999999999996	0.12132352941176458	0.12779411764705928	0.12132352941176458	0.12485294117647089	0.13838235294117676
60		0.1217647058823528	0.1205882352941175	0.12176470588235287	0.1205882352941175	0.12882352941176525	0.1205882352941175	0.12588235294117683	0.14000000000000037
70		0.12161764705882337	0.11985294117647041	0.12102941176470579	0.11985294117647041	0.12867647058823595	0.11985294117647041	0.12573529411764753	0.1433823529411769
80		0.12088235294117629	0.11911764705882333	0.1202941176470587	0.11911764705882333	0.13029411764705956	0.11911764705882333	0.12617647058823586	0.14500000000000052
90		0.1201470588235292	0.11838235294117624	0.11955882352941162	0.11838235294117624	0.1307352941176479	0.11838235294117624	0.12602941176470656	0.14838235294117705
100		0.11941176470588212	0.11764705882352916	0.11882352941176454	0.11764705882352916	0.13176470588235387	0.11764705882352916	0.1252941176470596	0.15176470588235358
110		0.11867647058823504	0.11691176470588208	0.11808823529411745	0.11691176470588208	0.1322058823529422	0.11691176470588208	0.12455882352941258	0.15573529411764775
120		0.11911764705882326	0.11617647058823499	0.11735294117647037	0.11617647058823499	0.13264705882353053	0.11617647058823499	0.1250000000000008	0.15735294117647136
130		0.11955882352941148	0.11544117647058791	0.11720588235294094	0.11544117647058791	0.1336764705882365	0.11544117647058791	0.12485294117647142	0.15838235294117733
140		0.1199999999999997	0.11470588235294082	0.11764705882352916	0.11529411764705848	0.13411764705882484	0.11470588235294082	0.12470588235294199	0.15882352941176567
150		0.11985294117647027	0.11397058823529374	0.11691176470588208	0.1145588235294114	0.1351470588235308	0.11397058823529374	0.12573529411764794	0.15985294117647164
160		0.11911764705882319	0.11323529411764666	0.11676470588235265	0.11382352941176431	0.1361764705882368	0.11323529411764666	0.12617647058823628	0.16147058823529525
170		0.11897058823529376	0.11249999999999957	0.11602941176470556	0.11308823529411723	0.13720588235294276	0.11249999999999957	0.12602941176470697	0.1636764705882365
180		0.11823529411764667	0.11176470588235249	0.11529411764705848	0.11235294117647014	0.13705882352941345	0.11176470588235249	0.12588235294117767	0.16764705882353068
190		0.11749999999999959	0.1110294117647054	0.1145588235294114	0.11161764705882306	0.13808823529411943	0.1110294117647054	0.126323529411766	0.16985294117647193
200		0.1167647058823525	0.11029411764705832	0.11441176470588196	0.11088235294117597	0.14029411764706068	0.11029411764705832	0.12558823529411905	0.17147058823529554
210		0.11720588235294073	0.10955882352941124	0.11485294117647019	0.11014705882352889	0.140735294117649	0.10955882352941124	0.12544117647058975	0.1725000000000015
220		0.11764705882352895	0.10882352941176415	0.1141176470588231	0.1094117647058818	0.14117647058823735	0.10882352941176415	0.12588235294117806	0.17411764705882513
230		0.11691176470588187	0.10808823529411707	0.11397058823529367	0.10867647058823472	0.14102941176470804	0.10808823529411707	0.12750000000000167	0.17573529411764874
240		0.11617647058823478	0.10735294117646998	0.11323529411764659	0.10794117647058764	0.142058823529414	0.10735294117646998	0.12735294117647236	0.17852941176470763
250		0.1154411764705877	0.1066176470588229	0.1124999999999995	0.10720588235294055	0.14367647058823763	0.1066176470588229	0.12661764705882542	0.18132352941176652
260		0.11529411764705827	0.10588235294117582	0.11176470588235242	0.10647058823529347	0.1447058823529436	0.10588235294117582	0.1264705882352961	0.18352941176470777
270		0.11455882352941119	0.10514705882352873	0.11161764705882299	0.10573529411764639	0.14691176470588485	0.10514705882352873	0.1263235294117668	0.18455882352941375
280		0.11441176470588175	0.10441176470588165	0.1108823529411759	0.1049999999999993	0.14852941176470846	0.10441176470588165	0.12558823529411986	0.186764705882355
290		0.11367647058823467	0.10367647058823456	0.11014705882352882	0.10426470588235222	0.1489705882352968	0.10426470588235222	0.12544117647059055	0.1895588235294139
300		0.11470588235294055	0.10294117647058748	0.10999999999999939	0.10352941176470513	0.1488235294117675	0.10352941176470513	0.1258823529411789	0.19058823529411986
310		0.11397058823529346	0.1022058823529404	0.10985294117646996	0.10279411764705805	0.14926470588235582	0.10279411764705805	0.12573529411764958	0.19338235294117875
320		0.11382352941176403	0.10147058823529331	0.10911764705882288	0.10264705882352862	0.15088235294117944	0.10205882352941097	0.12558823529412028	0.19441176470588473
330		0.11308823529411695	0.10073529411764623	0.10838235294117579	0.10191176470588154	0.15132352941176777	0.10132352941176388	0.1260294117647086	0.19720588235294362
340		0.11294117647058752	0.09999999999999915	0.10764705882352871	0.10117647058823445	0.1517647058823561	0.1005882352941168	0.12764705882353222	0.1982352941176496
350		0.11220588235294043	0.09985294117646971	0.10691176470588162	0.10044117647058737	0.15102941176470916	0.09985294117646971	0.1286764705882382	0.20102941176470848
